Model	OTU ID	Estimate	q-value	taxonomy
NB	OTU_4353	0.216870149965468	0.0010306671949289	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Aeromonadales: f__Aeromonadaceae: g__: s__
NB	OTU_590	-0.129191751108333	0.0251816795853916	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Sphingomonadales: f__Sphingomonadaceae: g__Sphingobium: s__
NB	OTU_19915	0.59894205838445	6.08166871603675e-13	k__Bacteria: p__Firmicutes: c__Bacilli: o__Lactobacillales: f__Aerococcaceae: g__Facklamia: s__
NB	OTU_1353	0.490304555818743	0.00531023361043508	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__RF16: g__: s__
NB	OTU_44052	0.783778223213441	0.000682832036701173	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__: g__: s__
NB	OTU_5081	0.239208697597677	0.00037734790396684	k__Bacteria: p__Firmicutes: c__Bacilli: o__Lactobacillales: f__Carnobacteriaceae: g__Trichococcus: s__
NB	OTU_1065	0.613670146964662	2.46894846947667e-06	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__: g__: s__
NB	OTU_40775	-0.101473121932796	0.0398393278241556	k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Streptophyta: f__: g__: s__
NB	OTU_1606	0.440875511443181	0.000281823865898127	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Ruminococcaceae: g__: s__
NB	OTU_784	1.83250388463429	6.31993864464707e-15	k__Bacteria: p__Bacteroidetes: c__Flavobacteriia: o__Flavobacteriales: f__[Weeksellaceae]: g__: s__
NB	OTU_1945	0.972371156230962	0.000451346357329515	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__[Odoribacteraceae]: g__Butyricimonas: s__
NB	OTU_1944	0.483387521987713	0.000129482601331107	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__: g__: s__
NB	OTU_2891	0.614077402412414	7.40217842031744e-05	k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__Desulfovibrionales: f__Desulfovibrionaceae: g__: s__
NB	OTU_823	0.207393171537725	0.0399900968876655	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Rickettsiaceae: g__Rickettsia: s__
NB	OTU_1089	0.804145932673515	8.62901723907398e-17	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Rikenellaceae: g__: s__
NB	OTU_920	0.444921441811087	0.00182475674803139	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__: g__: s__
NB	OTU_780	-0.175611645931058	0.0412359339964008	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Planococcaceae: g__Sporosarcina: s__
NB	OTU_8245	0.616623701758673	2.62224892739205e-08	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__mitochondria: g__: s__
NB	OTU_782	0.511053141076431	0.0014715939729847	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Bacteroidaceae: g__Bacteroides: s__
NB	OTU_8221	0.534538646361712	3.89853530566493e-06	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__: g__: s__
NB	OTU_20567	0.967481522220027	0.00157365648899545	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__RF32: f__: g__: s__
NB	OTU_25128	-0.100591113953756	0.0220840128802186	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Staphylococcus
NB	OTU_1716	-0.174900282573005	0.000848698806302259	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Frankiaceae: g__: s__
NB	OTU_33277	-0.234008038302694	0.00126074799095025	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Xanthomonadales: f__Xanthomonadaceae: g__Stenotrophomonas: s__
NB	OTU_374	-0.568224022927677	2.03158239203256e-07	k__Bacteria: p__Bacteroidetes: c__Cytophagia: o__Cytophagales: f__[Amoebophilaceae]: g__Candidatus Cardinium: s__
NB	OTU_667	0.474016525865566	0.000817627825258586	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__S24-7: g__: s__
NB	OTU_3985	0.867599707317763	4.62318184590413e-16	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Bacteroidaceae: g__Bacteroides: s__
NB	OTU_26171	0.881591171755703	1.12956948790892e-16	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Bacteroidaceae: g__Bacteroides: s__
NB	OTU_28082	-0.126302761958737	0.0259666329070128	k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Streptophyta: f__: g__: s__
NB	OTU_8582	0.649296603438396	0.0148025290689197	Unassigned
NB	OTU_158	1.00070454936848	4.17982035123031e-19	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Pseudomonadales: f__Moraxellaceae: g__Acinetobacter: s__rhizosphaerae
NB	OTU_21313	-0.126627956302209	0.0349930358585856	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__mitochondria: g__: s__
NB	OTU_484	0.526134966367895	0.000183371888176704	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Bacteroidaceae: g__Bacteroides: s__
NB	OTU_2021	-0.414209824232764	0.0332358626448349	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Eubacteriaceae: g__Pseudoramibacter_Eubacterium: s__
NB	OTU_1583	-0.212448892112169	0.00162992181377873	k__Bacteria: p__Acidobacteria: c__Acidobacteriia: o__Acidobacteriales: f__Acidobacteriaceae: g__: s__
NB	OTU_1897	0.653588364560366	5.03940523319823e-06	k__Bacteria: p__Tenericutes: c__Mollicutes: o__RF39: f__: g__: s__
NB	OTU_43592	0.339813682693476	0.0268917095571498	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Oceanospirillales: f__Halomonadaceae: g__Halomonas: s__
NB	OTU_17549	0.397703039340014	0.0188368261932584	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Lachnospiraceae
NB	OTU_14615	0.545069429590158	1.02383195181337e-05	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Ruminococcaceae: g__: s__
NB	OTU_44424	0.474758751021858	0.00512547399476853	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__: g__: s__
NB	OTU_4712	-0.161279004342814	0.000465718315904731	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Staphylococcus
NB	OTU_15221	0.86906336635804	1.66963923338991e-13	k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__Desulfovibrionales: f__Desulfovibrionaceae: g__: s__
NB	OTU_1101	0.475971844874838	0.0248807114595846	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Xanthomonadales: f__Xanthomonadaceae: g__Thermomonas
NB	OTU_41530	-0.120865646690284	0.000237538283563355	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Staphylococcus: s__aureus
NB	OTU_35519	-0.137215377234425	0.0316750868960763	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Sphingomonadales: f__Sphingomonadaceae: g__Sphingomonas: s__wittichii
NB	OTU_604	0.67017560180652	1.1708376043192e-09	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Porphyromonadaceae: g__Dysgonomonas: s__
NB	OTU_5684	0.832274681096516	6.58399234747779e-08	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Rikenellaceae: g__: s__
NB	OTU_438	0.713753683526168	1.80813706459058e-17	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Porphyromonadaceae: g__Dysgonomonas: s__
NB	OTU_1554	0.644032077317718	2.05827452966313e-10	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Ruminococcaceae: g__: s__
NB	OTU_3208	0.968790773404375	5.06126112859633e-05	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Rikenellaceae: g__: s__
NB	OTU_25107	0.315356799904216	0.0344444241422259	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhodospirillales: f__Acetobacteraceae: g__Roseococcus: s__
NB	OTU_1612	0.163241380937683	0.0276614710717749	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Pseudomonadales: f__Moraxellaceae: g__Acinetobacter: s__
NB	OTU_24411	-0.129342282328223	0.0249755197131582	k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Streptophyta: f__: g__: s__
NB	OTU_34862	0.169422177832069	0.00535092730623892	k__Bacteria: p__Firmicutes: c__Bacilli: o__Lactobacillales: f__Aerococcaceae: g__Aerococcus: s__
NB	OTU_2985	0.15038219125674	0.0261719106861099	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Dietziaceae
NB	OTU_940	0.722107848231816	3.97116030846694e-14	k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__Desulfovibrionales: f__Desulfovibrionaceae: g__: s__
NB	OTU_386	0.411549045857635	2.22807867856087e-07	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Lachnospiraceae: g__: s__
NB	OTU_748	0.754457868439162	9.09791649156897e-16	k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__Desulfovibrionales: f__Desulfovibrionaceae: g__: s__
NB	OTU_2548	0.367604394306156	0.00822333772856442	k__Bacteria: p__Bacteroidetes: c__Cytophagia: o__Cytophagales: f__Cytophagaceae: g__: s__
NB	OTU_1130	0.362227573015374	3.2038720470651e-06	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Alteromonadales: f__[Chromatiaceae]: g__: s__
NB	OTU_27035	0.809988610484292	2.83018209168939e-07	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Ruminococcaceae: g__Oscillospira: s__
NB	OTU_138	-0.406399635738172	6.12845539443089e-09	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Pseudomonadales: f__Moraxellaceae: g__: s__
NB	OTU_2081	0.618965873741694	1.88830461010305e-05	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Lachnospiraceae: g__: s__
NB	OTU_660	0.693250592340338	2.90078613439364e-14	k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__Desulfovibrionales: f__Desulfovibrionaceae: g__: s__
NB	OTU_41782	0.314369380107802	0.00792162045734199	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhizobiales: f__Bartonellaceae: g__: s__
NB	OTU_46339	-0.0908787533506077	0.042722479589989	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Staphylococcus
NB	OTU_5458	0.25303063548798	0.000278742710076328	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales
NB	OTU_29217	-0.159141389997562	0.0297192125592822	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Microbacteriaceae: g__: s__
NB	OTU_1097	0.963153022301408	2.9293650910739e-17	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Rikenellaceae: g__: s__
NB	OTU_315	-0.243797902390431	0.00011848336564495	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Corynebacteriaceae: g__Corynebacterium: s__kroppenstedtii
NB	OTU_671	0.598243995542373	1.33104680796567e-09	k__Bacteria: p__Firmicutes: c__Erysipelotrichi: o__Erysipelotrichales: f__Erysipelotrichaceae: g__: s__
NB	OTU_1313	-0.285520411754141	0.0273789411802777	Unassigned
NB	OTU_2933	-0.279642064087502	1.26362025328033e-05	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Frankiaceae: g__: s__
NB	OTU_1422	-0.124837042336597	0.00410342857543931	k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Streptophyta: f__: g__: s__
NB	OTU_23326	-0.149245268948983	0.0428022252451357	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Pseudomonadales: f__Pseudomonadaceae: g__Pseudomonas: s__
NB	OTU_1398	0.282168311720923	0.00952082739142215	k__Bacteria: p__Bacteroidetes: c__Sphingobacteriia: o__Sphingobacteriales: f__Sphingobacteriaceae: g__Olivibacter: s__
NB	OTU_811	-0.156576835968838	0.0109225837143658	k__Bacteria: p__Actinobacteria: c__Thermoleophilia: o__Solirubrobacterales: f__Conexibacteraceae: g__: s__
NB	OTU_7100	-0.10736358787157	0.0492388611059204	k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Streptophyta: f__: g__: s__
NB	OTU_1949	0.757513067579484	1.28804954767868e-08	k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__Desulfovibrionales: f__Desulfovibrionaceae: g__: s__
ZINB	OTU_3131	-0.975542792198456	0.00173511105092624	k__Archaea: p__Euryarchaeota: c__Halobacteria: o__Halobacteriales: f__Halobacteriaceae: g__: s__
NB	OTU_11842	-0.160378486913366	0.0013791337772367	k__Bacteria: p__Firmicutes: c__Bacilli: o__Lactobacillales: f__Streptococcaceae: g__Streptococcus: s__
NB	OTU_1290	0.738541245739213	5.7500554930835e-16	k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__Desulfovibrionales: f__Desulfovibrionaceae: g__: s__
NB	OTU_15409	0.856240622231737	4.15790567687768e-10	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhodobacterales: f__Rhodobacteraceae: g__: s__
NB	OTU_171	-0.197755788208968	0.0105268197947221	Unassigned
NB	OTU_2270	-0.280795119481212	0.000706406024818174	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhodospirillales: f__Acetobacteraceae: g__: s__
NB	OTU_537	0.814011250148776	1.06973416924e-12	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Porphyromonadaceae: g__Parabacteroides: s__
NB	OTU_435	-0.144396891037027	0.00341402648229394	Unassigned
NB	OTU_6493	0.927222470764436	1.30188026729282e-05	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Lachnospiraceae: g__Coprococcus: s__
NB	OTU_47649	-0.13803619310816	0.00413063369552746	k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Streptophyta: f__: g__: s__
NB	OTU_706	-0.15950536560872	0.00804815766259528	k__Bacteria: p__Acidobacteria: c__Acidobacteriia: o__Acidobacteriales: f__Acidobacteriaceae: g__: s__
NB	OTU_15595	-0.340376131312112	9.22831817858792e-07	k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Streptophyta: f__: g__: s__
NB	OTU_2112	-2.72830474500962	0.0223181363440447	k__Archaea: p__Euryarchaeota: c__Halobacteria: o__Halobacteriales: f__Halobacteriaceae: g__: s__
NB	OTU_30975	0.195724754129252	0.00647805260204758	k__Bacteria: p__Bacteroidetes: c__Flavobacteriia: o__Flavobacteriales: f__[Weeksellaceae]: g__Chryseobacterium: s__
NB	OTU_46544	-0.282231471481673	0.0275384728046287	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Pseudomonadales: f__Pseudomonadaceae: g__Pseudomonas: s__
NB	OTU_2359	0.561988575560711	0.000987613814097377	k__Bacteria: p__Bacteroidetes: c__Flavobacteriia: o__Flavobacteriales: f__[Weeksellaceae]: g__: s__
NB	OTU_647	0.626866007517123	9.06852882553675e-11	k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__Desulfovibrionales: f__Desulfovibrionaceae: g__: s__
NB	OTU_3999	-0.150639035659401	0.0311253013021665	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhizobiales: f__Methylocystaceae: g__Methylosinus: s__
NB	OTU_44812	0.173289020580626	0.0259561634383187	k__Bacteria: p__Proteobacteria: c__Betaproteobacteria: o__Burkholderiales: f__Comamonadaceae: g__: s__
NB	OTU_10838	-0.146648384621409	0.000451346357329515	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Staphylococcus: s__epidermidis
ZINB	OTU_7919	1.10157251131972	0.00506631870411581	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Marinilabiaceae: g__: s__
NB	OTU_449	-0.209748104003387	0.00265049050316758	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Prevotellaceae: g__Prevotella: s__
NB	OTU_1327	0.481579678370962	0.00235166242503309	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__: g__: s__
NB	OTU_43377	0.236380901224025	0.0097110028156508	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Sphingomonadales: f__Sphingomonadaceae: g__Sphingobium: s__
NB	OTU_928	0.714342845828504	1.49026360332515e-06	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Xanthomonadales: f__Xanthomonadaceae: g__: s__
NB	OTU_3976	0.648359688224866	1.33183082097031e-11	k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__Desulfovibrionales: f__Desulfovibrionaceae: g__: s__
NB	OTU_463	-0.305643402346955	4.49430611895593e-05	Unassigned
NB	OTU_39818	-0.0976918081371384	0.0491248881569314	k__Bacteria: p__Firmicutes: c__Bacilli: o__Lactobacillales: f__Streptococcaceae: g__Streptococcus: s__
NB	OTU_975	0.605457128862543	9.78957439858855e-13	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Ruminococcaceae: g__: s__
NB	OTU_1589	0.823776260276085	7.41210709434184e-07	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Porphyromonadaceae: g__Dysgonomonas: s__
NB	OTU_38456	0.582275128047972	0.00295639001663589	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Porphyromonadaceae: g__Parabacteroides: s__
NB	OTU_1714	-0.150190671029761	0.0249356845356197	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhizobiales: f__Aurantimonadaceae: g__: s__
NB	OTU_762	-0.199271724472798	0.0098656132800602	Unassigned
NB	OTU_2621	0.51643367792306	8.22750550044949e-08	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Ruminococcaceae: g__: s__
NB	OTU_370	-0.341739314043066	7.47601490508926e-06	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Porphyromonadaceae: g__Porphyromonas: s__endodontalis
NB	OTU_4854	-0.848081596517539	0.0257942177338562	k__Bacteria: p__Cyanobacteria: c__Synechococcophycideae: o__Pseudanabaenales: f__Pseudanabaenaceae: g__Leptolyngbya: s__
NB	OTU_2017	1.51303670626013	1.1741995448772e-08	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__RF32: f__: g__: s__
NB	OTU_2412	-0.642584708772573	4.25721938491583e-05	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Rickettsiaceae: g__Wolbachia: s__
NB	OTU_39772	-0.138784805076812	0.0073372361886675	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Staphylococcus: s__
NB	OTU_1558	0.75342237454908	8.34404662147661e-13	k__Bacteria: p__Planctomycetes: c__vadinHA49: o__PeHg47: f__: g__: s__
NB	OTU_687	0.547358297028278	8.50532686568829e-06	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Porphyromonadaceae: g__Paludibacter: s__
NB	OTU_45715	0.318549623975679	0.0455707474141923	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Pseudomonadales: f__Moraxellaceae: g__Acinetobacter: s__
NB	OTU_4023	0.484660492384496	0.00194116326011382	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Peptostreptococcaceae: g__: s__
Poisson	OTU_45291	0.278403671143684	0.0416902148914447	k__Bacteria: p__[Thermi]: c__Deinococci: o__Deinococcales: f__Deinococcaceae: g__Deinococcus: s__
NB	OTU_1515	0.642988671263714	6.3264995028513e-12	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Lachnospiraceae: g__Coprococcus: s__
NB	OTU_37754	0.40437544932891	2.49894832055191e-07	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Pseudomonadales: f__Moraxellaceae: g__: s__
NB	OTU_755	0.761577405934266	8.03980608617989e-09	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Rikenellaceae: g__: s__
NB	OTU_8466	0.270459774234542	0.000187334283421673	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Beutenbergiaceae: g__: s__
NB	OTU_47826	0.351465602907763	0.000803390953928837	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Legionellales: f__Coxiellaceae: g__Rickettsiella: s__
NB	OTU_1543	0.867128059937253	9.39414231787503e-14	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Porphyromonadaceae: g__Dysgonomonas: s__
NB	OTU_15050	0.287647227755831	0.0342319652396774	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Lachnospiraceae: g__[Ruminococcus]: s__gnavus
NB	OTU_788	0.657330631434239	3.13739061013093e-05	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Rikenellaceae: g__: s__
NB	OTU_936	0.603637312490507	1.0576519944232e-07	k__Bacteria: p__[Thermi]: c__Deinococci: o__Deinococcales: f__Deinococcaceae: g__Deinococcus: s__
NB	OTU_42882	-0.13431277136431	0.015256442627771	k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Streptophyta: f__: g__: s__
NB	OTU_4830	0.19661457261199	0.00350666869386423	k__Bacteria: p__[Thermi]: c__Deinococci: o__Deinococcales: f__Deinococcaceae: g__Deinococcus: s__
NB	OTU_5208	-0.542048855922387	0.0417396327992396	k__Bacteria: p__Bacteroidetes: c__Cytophagia: o__Cytophagales: f__Cytophagaceae: g__Spirosoma: s__
NB	OTU_25115	0.792574926680395	2.22361171621163e-09	k__Bacteria: p__Proteobacteria: c__Deltaproteobacteria: o__Desulfovibrionales: f__Desulfovibrionaceae: g__: s__
NB	OTU_46060	-0.138623642578009	0.0409744122688181	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Williamsiaceae: g__Williamsia: s__
NB	OTU_2599	0.545558741804732	3.45168383084883e-05	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Lachnospiraceae: g__: s__
NB	OTU_40865	0.394270577358135	0.0302742445307418	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__: g__: s__
NB	OTU_24497	-0.111749445797062	0.0129348790711128	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Staphylococcus: s__
NB	OTU_49087	-0.123868104073082	0.00133719781128966	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Staphylococcus: s__
NB	OTU_33725	0.185799900155766	0.0279928734129839	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Pseudomonadales: f__Pseudomonadaceae: g__: s__
NB	OTU_40157	0.606925853829041	0.00162947996705726	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Rikenellaceae: g__: s__
NB	OTU_1131	-0.215705852588744	0.011404924323841	k__Bacteria: p__Spirochaetes: c__Spirochaetes: o__Spirochaetales: f__Spirochaetaceae: g__Treponema: s__socranskii
NB	OTU_1126	-0.411630128826003	0.0440681414048613	k__Bacteria: p__Proteobacteria: c__Betaproteobacteria: o__Neisseriales: f__Neisseriaceae: g__: s__
NB	OTU_776	0.277033168124484	0.00143038572854495	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__: f__: g__: s__
NB	OTU_40617	-0.164600749087172	0.0490654297304827	k__Bacteria: p__Firmicutes: c__Bacilli: o__Lactobacillales: f__Streptococcaceae: g__Streptococcus: s__
NB	OTU_543	-0.186854661764237	0.0111575837800667	k__Bacteria: p__Firmicutes: c__Bacilli: o__Lactobacillales: f__Lactobacillaceae: g__Lactobacillus: s__
NB	OTU_26587	0.224464559016358	0.0192690308295145	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Xanthomonadales: f__Xanthomonadaceae: g__Stenotrophomonas
NB	OTU_42234	-0.107523120637726	0.0320633616604809	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Bacillaceae: g__Anoxybacillus: s__kestanbolensis
NB	OTU_45261	0.171496868020905	0.0197937932637373	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Dermabacteraceae
NB	OTU_32444	0.256433345720237	0.000580457266895776	k__Bacteria: p__Firmicutes: c__Bacilli: o__Lactobacillales: f__Carnobacteriaceae: g__Carnobacterium: s__
NB	OTU_1562	0.82385385084303	1.9834152093645e-08	k__Bacteria: p__Proteobacteria: c__Epsilonproteobacteria: o__Campylobacterales: f__Campylobacteraceae: g__: s__
NB	OTU_9794	0.509755406715073	3.21639637487465e-08	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Porphyromonadaceae: g__Parabacteroides: s__
NB	OTU_40674	-0.114930264570987	0.0328925760805972	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Staphylococcus: s__
NB	OTU_34512	0.295593918855524	0.00031918920440832	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales
NB	OTU_8160	0.64290049416423	0.000124009202833508	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Rikenellaceae: g__: s__
NB	OTU_1875	1.04088334591337	1.02961040399719e-06	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Porphyromonadaceae: g__Dysgonomonas: s__
NB	OTU_36850	0.762224563039145	6.98352533632935e-06	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Bacteroidaceae: g__Bacteroides: s__
NB	OTU_43721	-0.132058888334075	0.0171515390172362	k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Streptophyta: f__: g__: s__
NB	OTU_10629	0.615104630354927	1.99714845216045e-07	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Rikenellaceae: g__: s__
NB	OTU_865	1.01719656144054	4.83039152243199e-13	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Lachnospiraceae: g__Coprococcus: s__
NB	OTU_3643	-0.68920167517487	0.0307925989106379	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Lachnospiraceae: g__Dorea: s__
NB	OTU_12035	0.889494217883912	9.28080952832684e-11	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Lachnospiraceae: g__Coprococcus: s__
NB	OTU_32110	-0.260433147977961	0.000377994719573249	k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Streptophyta: f__: g__: s__
NB	OTU_1114	0.595084337620493	1.48713263446614e-09	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Bacteroidaceae: g__Bacteroides: s__
