OTU_IDs	Poiss_Coeff	Poiss_pval	Poiss_qval	NB_Coeff	NB_pval	NB_qval	ZINB_Coeff	ZINB_pval	ZINB_qval	mean in group High	mean in group Low	High_minus_Low_mean	ttest_pval	ttest_qval	KW_pval	KW_qval	NB_Coeff_Estimate_Error	# of 0's in High	# of 0's in Low	# of non-zeroes in High	# of non-zeroes in Low	Total count in High	Total count in Low	mean_otu	variance_otu	var/mean ratio	Shapiro_Wilk_Normality_pvalue	taxonomy	pois_filt_pval	pois_filt_qval	nb_filt_pval	nb_filt_qval	zinb_filt_pval	zinb_filt_qval	aic.pois	aic.nb	aic.zinb	bic.pois	bic.nb	bic.zinb	aic.filt.pois	aic.filt.nb	aic.filt.zinb	bic.filt.pois	bic.filt.nb	bic.filt.zinb	aic.nonfilt.best	bic.nonfilt.best	aic.filt.best	bic.filt.best
OTU_38089	0.717624057930297	0	0	0.717624057930298	0.0501198101490743	0.168198684907063	NA	NA	NA	2627.34615384615	1885.44680851064	741.899345335516	0.0668696631967243	0.659994029473068	0.0258093253281463	0.479082690083837	no	0	0	26	47	68311	88616	2149.68493150685	2400004.71879756	1116.44487227961	5.47993778324874e-06	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Staphylococcus: s__	0	0	0.150667253877066	0.590229864076465	NA	NA	69127.9979370145	1251.75151473327	NA	69132.5788558968	1258.62289305671	NA	60818.4120569138	1227.8003743487	NA	60822.9929757961	1234.67175267214	NA	NB	NB	NB	NB
OTU_44	0.458057003981522	0	0	0.458057003999391	0.00520254567396614	0.0312152740437968	NA	NA	NA	759.730769230769	348	411.730769230769	0.202695151737644	0.659994029473068	0.592182515748833	0.884194366979735	no	0	0	26	47	19753	16356	494.643835616438	989019.954718417	1999.45876912804	3.1323384542941e-15	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Pseudomonadales: f__Pseudomonadaceae: g__Pseudomonas: s__	3.98783940275918e-80	1.82443652676232e-79	0.245735732475791	0.633926962038997	NA	NA	59659.6210874401	1043.43986549634	NA	59664.2020063224	1050.31124381978	NA	20831.5104607024	952.17370163397	NA	20836.0913795847	959.045079957415	NA	NB	NB	NB	NB
OTU_7432	3.6377408933966	4.4097011339668e-62	9.70134249472696e-62	3.63774089339423	0.0393684271912477	0.144350899701242	3.63773683808767	0.0393683824196052	0.179969748203909	7.34615384615385	26.7234042553191	-19.3772504091653	0.122021558573799	0.659994029473068	0.356909525594188	0.79853256801457	no	13	20	13	27	191	1256	19.8219178082192	4297.59284627093	216.810143592106	1.42777229751517e-16	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Enterobacteriales: f__Enterobacteriaceae: g__: s__	0.393662572750277	0.453083338448432	0.75022427633472	0.966234498059097	0.750224154835066	0.974455607406372	5452.33979865229	409.233224990244	411.233461413704	5456.92071753458	416.104603313689	420.395299178298	388.443847588789	222.353009110809	224.353247538041	393.024766471086	229.224387434254	233.515085302634	NB	NB	NB	NB
OTU_1216	0.378920182019431	1.18686409855442e-30	2.04347036098935e-30	0.378920182019432	0.0048872423590926	0.0302398120968855	0.37892021484033	0.00488720448418306	0.0426519664074158	13.3076923076923	5.04255319148936	8.26513911620295	0.335349163675878	0.670069881530217	0.745228480462722	0.949250175241478	no	4	11	22	36	346	237	7.98630136986301	671.180365296804	84.0414522584334	1.19939138464457e-17	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Sphingomonadales: f__: g__: s__	0.938889584089427	0.981810250790658	0.976826196198411	0.995677142422119	0.895227967073282	0.974455607406372	1618.24154964764	435.830389441533	437.830478506678	1622.82246852994	442.701767764978	446.992316271272	613.790191582123	395.320269371956	396.912637679658	618.371110464419	402.191647695401	406.074475444252	NB	NB	NB	NB
OTU_112	2.89869470491781	1.68546873518619e-161	4.50976769684954e-161	2.89869470430775	0.207347295379761	0.402659188266357	2.89881644917405	0.207345798903783	0.497629917369079	29.6538461538462	85.9574468085106	-56.3036006546645	0.221440078609313	0.659994029473068	0.0279746150030474	0.479082690083837	no	20	21	6	26	771	4040	65.9041095890411	56506.75456621	857.408664172383	7.63129865964652e-17	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Bacteroidaceae: g__Bacteroides: s__	0.0471376550652168	0.0625086295430049	0.45448535587824	0.767078790246697	0.455094185625735	0.897416209846099	20662.7954714995	415.136043671073	417.136433604617	20667.3763903818	422.007421994518	426.298271369211	310.590919622017	168.139226707141	170.13940716912	315.171838504314	175.010605030586	179.301244933714	NB	NB	NB	NB
OTU_1712	1.5343235648312	0.00754281520151544	0.00883714443727844	1.5343235648334	0.516054883322312	0.7195694851959	1.53432392429196	0.516066198794634	0.750641743701286	2.03846153846154	3.12765957446809	-1.08919803600655	0.522997969325939	0.768011046136013	0.131350195191451	0.683696100545671	no	20	27	6	20	53	147	2.73972602739726	51.9452054794521	18.96	2.56895645566047e-15	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__: g__: s__	0.426993615519393	0.48534056919285	0.620557925839484	0.876661196820858	0.620807321493891	0.901180215071665	759.164235832027	245.599683461549	247.600048114134	763.745154714323	252.471061784994	256.761885878727	143.948695882656	121.344739099782	123.344904355682	148.529614764953	128.216117423227	132.506742120276	NB	NB	NB	NB
OTU_47540	0.364506020122066	1.67563182916713e-24	2.71946805061551e-24	0.364506020122053	0.0167169257260039	0.0788083641368755	0.364506741708583	0.0167170718454763	0.112466052329779	9.92307692307692	3.61702127659574	6.30605564648118	0.0830268259547067	0.659994029473068	0.000580127183775544	0.114865182387558	no	5	19	21	28	258	170	5.86301369863014	186.814307458143	31.8631879543094	5.51908772870521e-15	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Corynebacteriaceae: g__Corynebacterium: s__	2.89202417519071e-18	6.45415151292561e-18	2.67056600071042e-06	0.000475360748126455	7.4009792308052e-07	6.36484213849247e-05	1203.44542301952	372.308484632381	374.308603053071	1208.02634190182	379.179862955826	383.470440817664	341.24628767416	267.140601126832	268.738938341208	345.827206556457	274.011979450278	277.900776105801	NB	NB	NB	NB
OTU_97	1.9888983008991	9.31708425320712e-174	2.59828546779579e-173	1.98889830086203	0.0323880945455073	0.125742014117852	2.01038787989677	0.029483148053732	0.148967484903067	82.1153846153846	163.31914893617	-81.2037643207856	0.165228066175422	0.659994029473068	0.885492553572089	0.954111368667977	no	0	3	26	44	2135	7676	134.397260273973	97913.6872146119	728.539309618455	3.01229729761517e-16	k__Bacteria: p__Firmicutes: c__Bacilli: o__Lactobacillales: f__Aerococcaceae: g__Alloiococcus: s__	9.33939285826024e-10	1.87814164072706e-09	0.571015534570438	0.854124076920487	0.451667442829173	0.897416209846099	18967.2563875269	844.951721786475	846.904021679038	18971.8373064092	851.82310010992	856.065859443631	7103.58314427014	785.568097854712	786.412337836348	7108.16406315244	792.439476178157	795.574175600942	NB	NB	NB	NB
OTU_11626	1.40043578641344	0	0	1.40043578641345	0.200042998902219	0.402659188266357	NA	NA	NA	1374.19230769231	1924.46808510638	-550.275777414075	0.306370203757132	0.669709257360005	0.871874810658301	0.954111368667977	no	0	0	26	47	35729	90450	1728.47945205479	6566828.41971081	3799.1938011784	8.68311764745028e-13	k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Streptophyta: f__: g__: s__	1.67648209585873e-35	4.51170916973747e-35	0.694839817888766	0.936980966546972	NA	NA	167618.506158582	1237.59141897395	NA	167623.087077464	1244.46279729739	NA	73420.1256548587	1122.95833314092	NA	73424.706573741	1129.82971146436	NA	NB	NB	NB	NB
OTU_7	0.730646930212767	0	0	0.730646930212483	0.136851959662171	0.331916447848392	NA	NA	NA	5782.69230769231	4225.10638297872	1557.58592471358	0.169083127042452	0.659994029473068	0.151510021850896	0.683696100545671	no	0	0	26	47	150350	198580	4779.86301369863	18995520.2587519	3974.07210296876	3.68906467239596e-08	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Corynebacteriaceae: g__Corynebacterium: s__	0	0	0.048822359793007	0.410394591069673	NA	NA	234187.587130734	1383.66980276044	NA	234192.168049617	1390.54118108388	NA	199219.571308667	1355.13130017888	NA	199224.152227549	1362.00267850233	NA	NB	NB	NB	NB
OTU_124	1.60100569701195	2.38418275725328e-54	5.02200197804414e-54	1.60100569701198	0.447720651933429	0.651828596197198	1.60093871131258	0.44775839498109	0.693303321261043	56.3076923076923	90.1489361702128	-33.8412438625205	0.368089700554802	0.699437146239671	0.0568838646413636	0.662529717587647	no	13	14	13	33	1464	4237	78.0958904109589	27501.3378995434	352.148336549143	9.7244690989685e-14	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__S24-7: g__: s__	2.97035582703514e-23	7.24766821796574e-23	0.310270243629134	0.70935298192665	0.310302244471158	0.876413230998687	16404.7700777261	579.387560914142	581.387932208758	16409.3509966084	586.258939237587	590.549769973351	4076.35760346478	407.957745809775	409.958056600002	4080.93852234707	414.82912413322	419.119894364596	NB	NB	NB	NB
OTU_630	1.4404966945473	4.28665936560272e-45	8.4035500434588e-45	1.44049669454729	0.203699643594871	0.402659188266357	1.44050288709507	0.203691067931513	0.497629917369079	79.3461538461538	114.297872340426	-34.9517184942717	0.274023516524669	0.659994029473068	0.890038079793466	0.954111368667977	no	0	1	26	46	2063	5372	101.849315068493	26867.8242009132	263.799753418516	4.92634777953165e-14	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__[Tissierellaceae]: g__Anaerococcus: s__	0.94686453741199	0.984523922422694	0.994402833476434	0.995677142422119	0.99441462389779	0.995640161776914	10431.7957738903	820.65509153432	822.65558369794	10436.3766927726	827.526469857765	831.817421462533	5345.72466126691	769.193714532242	771.19412182533	5350.30558014921	776.065092855687	780.355959589923	NB	NB	NB	NB
OTU_41905	0.580478961897665	2.04563062147412e-16	3.02264823173042e-16	0.580478961931113	0.0156891091165009	0.0757692732468754	0.567830516753184	0.00780864584520387	0.0576638462415055	17.1538461538462	9.95744680851064	7.19639934533551	0.0610775772608172	0.659994029473068	0.27058865267982	0.742469574982638	no	2	3	24	44	446	468	12.5205479452055	158.50304414003	12.6594335035254	1.0093881954438e-08	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Microbacteriaceae	1.22053544865816e-08	2.35113670636256e-08	0.0734298289916459	0.410394591069673	0.042998128155228	0.336167183759055	975.156950507912	520.009869223269	520.500369639408	979.737869390209	526.881247546714	529.662207404001	851.952958924777	504.088613354845	504.092252317537	856.533877807074	510.95999167829	513.254090082131	NB	NB	NB	NB
OTU_2398	0.392325740197673	0	0	0.392325740197674	0.00150268614345864	0.0123971606835338	NA	NA	NA	907.192307692308	355.914893617021	551.277414075287	0.0588243870877572	0.659994029473068	0.0839881667967237	0.683696100545671	no	0	0	26	47	23587	16728	552.260273972603	870339.417427702	1575.95876155828	3.58166930124251e-13	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Staphylococcus	0	0	0.096055732920562	0.488512013138858	NA	NA	59152.1332561267	1050.7763080303	NA	59156.714175009	1057.64768635375	NA	38473.9615990262	1001.26703705337	NA	38478.5425179085	1008.13841537682	NA	NB	NB	NB	NB
OTU_58	0.549174152781153	0	0	0.549174152050324	0.0156895969854641	0.0757692732468754	NA	NA	NA	513.730769230769	282.127659574468	231.603109656301	0.0701157871037241	0.659994029473068	0.0290353145505356	0.479082690083837	no	0	0	26	47	13357	13260	364.616438356164	218024.906392694	597.956875931422	4.9523510022071e-11	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhodobacterales: f__Rhodobacteraceae: g__Rubellimicrobium: s__	3.27267876687869e-256	3.32722341299333e-255	0.0733113381964185	0.410394591069673	NA	NA	29533.6621630678	1007.13215861244	NA	29538.2430819501	1014.00353693588	NA	25636.1411815259	984.782748882332	NA	25640.7221004082	991.654127205777	NA	NB	NB	NB	NB
OTU_228	1.92064981043327	9.34765288354259e-74	2.1774532599311e-73	1.92064981025881	0.0707822893819991	0.212346868145997	1.92070930827769	0.0707679118311397	0.26129690522267	38.3846153846154	73.7234042553192	-35.3387888707038	0.176817749226798	0.659994029473068	0.661256241599326	0.916057140793973	no	1	1	25	46	998	3465	61.1369863013699	18073.2309741248	295.618611048871	5.42490447398446e-15	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__mitochondria: g__: s__	4.19614769344902e-08	7.99890654063719e-08	0.468931635166182	0.767078790246697	0.468918115077145	0.897416209846099	10031.1574471446	711.94878208579	713.948873009852	10035.7383660269	718.820160409235	723.110710774445	3392.31526117304	619.210336833622	621.210769592188	3396.89618005534	626.081715157067	630.372607356781	NB	NB	NB	NB
OTU_1	0.624120563735815	0	0	0.624120563735815	0.00301170927054095	0.0229353244448888	NA	NA	NA	2847.61538461538	1777.25531914894	1070.36006546645	0.0149285799481736	0.659994029473068	0.010200409033815	0.306118623647091	no	0	0	26	47	74038	83531	2158.47945205479	2401564.8085997	1112.61879575156	1.49181349633276e-06	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Staphylococcus: s__	0	0	0.0126995172364715	0.284994512394588	NA	NA	62897.2052340783	1244.52650427324	NA	62901.7861529606	1251.39788259669	NA	55823.6427627959	1221.14462967045	NA	55828.2236816782	1228.0160079939	NA	NB	NB	NB	NB
OTU_21810	5.48581560285856	1.91042550793676e-08	2.5908510313115e-08	5.48581560283688	0.329600491464253	0.553058451779001	5.48359714695222	0.32983803833193	0.616379047747628	0.461538461538462	2.53191489361702	-2.07037643207856	0.289142248632887	0.659994029473068	0.321401195856875	0.787733325789553	no	25	42	1	5	12	119	1.79452054794521	108.721080669711	60.5850296861747	2.5391502821737e-18	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Lachnospiraceae: g__: s__	1	1	NA	NA	NA	NA	841.723204019581	89.8649612439188	91.8651292393902	846.304122901878	96.7363395673639	101.026967003984	4.00000000050587	NA	NA	8.58091888280265	NA	NA	NB	NB	Poisson	Poisson
OTU_39160	0.84531401927894	2.03175931420687e-22	3.2442608404271e-22	0.845314019278325	0.657213467827178	0.813323462432987	0.845317319190904	0.657227710344523	0.818994081362768	213.769230769231	180.702127659574	33.0671031096563	0.684918576792013	0.863782663724959	0.87639433984716	0.954111368667977	no	1	2	25	45	5558	8493	192.479452054795	105534.086377473	548.287545765821	2.18609565445815e-12	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__: g__: s__	7.96157201950314e-75	3.46897066564065e-74	0.282633115512317	0.69873186890545	0.282630417526912	0.868079139546944	26979.226384959	870.814331120305	872.814842767132	26983.8073038413	877.68570944375	881.976680531725	14124.3820495219	783.109915060229	785.11032426322	14128.9629684042	789.981293383674	794.272162027814	NB	NB	NB	NB
OTU_45717	0.65804064411801	0	0	0.658040644020751	0.248879433215907	0.456278960895829	NA	NA	NA	706.384615384615	464.829787234043	241.554828150573	0.600628797536544	0.833749064267129	0.135734987290337	0.683696100545671	no	0	0	26	47	18366	21847	550.86301369863	3878420.86986301	7040.62675005595	1.90830727671376e-17	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Staphylococcus: s__	2.01062271383547e-39	5.84038026399827e-39	0.234787002299149	0.633926962038997	NA	NA	138070.170934015	1027.9285689292	NA	138074.751852897	1034.79994725265	NA	7617.09680667034	794.10147731758	NA	7621.67772555264	800.972855641026	NA	NB	NB	NB	NB
OTU_415	1.88629229154268	4.55693192832894e-39	8.59307163627743e-39	1.886292291594	0.341305010029727	0.556695775369216	1.88622821767242	0.341329596466351	0.616379047747628	21.1153846153846	39.8297872340426	-18.7144026186579	0.355120266518343	0.682658376413902	0.110239889289587	0.683696100545671	no	15	18	11	29	549	1872	33.1643835616438	8913.13926940639	268.756367892056	9.14580091547107e-16	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Rikenellaceae: g__: s__	2.85353690188841e-09	5.61502422629655e-09	0.036958552698173	0.3949070800683	0.0379882775924045	0.336167183759055	9057.47559236987	449.709482996965	451.709823705733	9062.05651125217	456.58086132041	460.871661470326	587.117995079624	258.412196624953	260.345390124749	591.698913961921	265.283574948398	269.507227889343	NB	NB	NB	NB
OTU_108	0.447685339179609	0	0	0.447685339095744	0.00250159466393523	0.019812629738367	NA	NA	NA	393.846153846154	176.31914893617	217.527004909984	0.0280574373544517	0.659994029473068	0.0449987719528581	0.609975141021262	no	0	0	26	47	10240	8287	253.794520547945	114434.498858447	450.894284917508	6.61690614130248e-11	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhodobacterales: f__Rhodobacteraceae: g__Rubellimicrobium: s__	6.16875105652395e-219	5.13127928792674e-218	0.054280525573947	0.410394591069673	NA	NA	21369.9182364277	947.920098253731	NA	21374.49915531	954.791476577176	NA	16582.5231047986	906.777643910987	NA	16587.1040236809	913.649022234432	NA	NB	NB	NB	NB
OTU_38132	0.954908043750248	1.29420427803891e-17	1.97117266962849e-17	0.954908043430089	0.862079185076621	0.917697197017048	NA	NA	NA	2082.92307692308	1989	93.9230769230771	0.858934965080568	0.929339470415041	0.669942497313556	0.92117093380614	no	0	0	26	47	54156	93483	2022.45205479452	4849983.80669711	2398.07109157397	2.5737869139873e-08	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Corynebacteriaceae: g__Corynebacterium: s__	NA	NA	NA	NA	NA	NA	149991.532678055	1261.97028908853	NA	149996.113596937	1268.84166741198	NA	NA	NA	NA	NA	NA	NA	NB	NB	NA	NA
OTU_429	1.41362801394337	2.17391274565297e-29	3.67892926187426e-29	1.41362801394333	0.563284577226605	0.753583420884242	1.4136257004492	0.563279864763765	0.772498100247449	56.5769230769231	79.9787234042553	-23.4018003273322	0.563686316650132	0.802948853933282	0.291421970770068	0.76935400283298	no	10	13	16	34	1471	3759	71.6438356164384	35773.3713850837	499.322392181857	2.5975016325187e-15	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__S24-7: g__: s__	0.108515525776424	0.135090756578814	0.702404746385765	0.940060487644107	0.702398747027295	0.958830035624561	17429.8375854301	569.075065890543	571.075470395704	17434.4185043124	575.946444213988	580.237308160298	826.638836222658	286.508565975257	288.508816777277	831.219755104955	293.379944298702	297.67065454187	NB	NB	NB	NB
OTU_37784	0.715932744012033	2.17443124247633e-237	7.68816760732702e-237	0.715932744015917	0.0899789536279271	0.250927222793374	NA	NA	NA	660.884615384615	473.148936170213	187.735679214403	0.223404223074799	0.659994029473068	0.271273416585627	0.742469574982638	no	0	0	26	47	17183	22238	540.013698630137	280253.097031963	518.974051478484	3.87186742358009e-10	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Sphingomonadales: f__Sphingomonadaceae: g__Sphingomonas: s__	1.25278710755869e-56	4.87787320602639e-56	0.37256678357227	0.739898686752348	NA	NA	27493.1816368714	1061.51495591068	NA	27497.7625557537	1068.38633423412	NA	22231.6379878413	1035.86489319467	NA	22236.2189067236	1042.73627151811	NA	NB	NB	NB	NB
OTU_1140	1.07949172576936	0.291193151802141	0.308322160731679	1.07949172576832	0.824393094332139	0.891966298785593	1.07949942829436	0.82437594907751	0.895741932131693	11.0769230769231	11.9574468085106	-0.880523731587562	0.844148658324753	0.929339470415041	0.781352511064978	0.949250175241478	no	4	8	22	39	288	562	11.6438356164384	446.732496194825	38.3664379084967	6.60259926746553e-14	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__: g__: s__	0.00778178865523971	0.0106273680888721	0.469728023240955	0.767078790246697	0.469578249338075	0.897416209846099	1750.61025603688	500.338701247246	502.339047772871	1755.19117491918	507.210079570691	511.500885537465	938.237492370066	444.189873291534	446.190187525005	942.818411252363	451.061251614979	455.352025289599	NB	NB	NB	NB
OTU_486	1.71242715814686	4.63760146160588e-09	6.4212943314543e-09	1.71242715815151	0.375864878676717	0.569455165984596	1.71217127804517	0.376003461203934	0.617699770352664	6.03846153846154	10.3404255319149	-4.30196399345336	0.444146836272395	0.737140258487657	0.27131077487768	0.742469574982638	no	15	22	11	25	157	486	8.80821917808219	616.740487062405	70.0187489199931	8.60412415966942e-16	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Enterobacteriales: f__Enterobacteriaceae: g__: s__	0.376584746476894	0.436170940539694	0.776244568665454	0.966234498059097	0.89410891966644	0.974455607406372	2306.90310653789	358.449431211496	360.449686400176	2311.48402542019	365.320809534941	369.61152416477	476.570468766966	254.52878774801	255.1628403713	481.151387649262	261.400166071455	264.324678135893	NB	NB	NB	NB
OTU_83	1.28168592744347	3.64252851150924e-45	7.21220645278829e-45	1.28168592743958	0.207430490925093	0.402659188266357	NA	NA	NA	177.807692307692	227.893617021277	-50.0859247135843	0.230958323905049	0.659994029473068	0.903720482877903	0.954111368667977	no	0	0	26	47	4623	10711	210.054794520548	38789.6358447489	184.664367853572	3.65323993573277e-09	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhodobacterales: f__Rhodobacteraceae: g__Paracoccus: s__marcusii	2.33552021056724e-21	5.62368682281322e-21	0.37515252207937	0.739898686752348	NA	NA	10866.6808118641	924.606436898105	NA	10871.2617307464	931.47781522155	NA	9323.40394494855	902.522981445779	NA	9327.98486383084	909.394359769224	NA	NB	NB	NB	NB
OTU_47321	0.539264990475541	4.03422929115504e-31	7.0688265455637e-31	0.53926499032882	0.0110831225145455	0.0593096826454057	NA	NA	NA	27.5	14.8297872340426	12.6702127659574	0.0314872696619818	0.659994029473068	0.0815094032728125	0.683696100545671	no	0	0	26	47	715	697	19.3424657534247	488.700532724505	25.2656790997797	9.43384088578523e-10	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Geodermatophilaceae	NA	NA	NA	NA	NA	NA	1673.34557142234	581.718334539855	NA	1677.92649030464	588.5897128633	NA	NA	NA	NA	NA	NA	NA	NB	NB	NA	NA
OTU_25144	0.319179548888273	0	0	0.31917954997704	3.22701711746883e-05	0.000638949389258828	NA	NA	NA	908.846153846154	290.085106382979	618.761047463175	0.220328634518525	0.659994029473068	0.453942853903798	0.86115530665761	no	0	0	26	47	23630	13634	510.465753424658	2326577.75228311	4557.75482816302	2.05329077405325e-17	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Enterobacteriales: f__Enterobacteriaceae: g__: s__	1.08236164130269e-53	3.88376824232142e-53	0.314363191045372	0.70935298192665	NA	NA	78340.9839138313	1036.60812819449	NA	78345.5648327136	1043.47950651794	NA	16338.8797122359	933.364702561456	NA	16343.4606311182	940.236080884901	NA	NB	NB	NB	NB
OTU_5	0.94066704124793	5.3217296208569e-127	1.35090059606367e-126	0.940667040835414	0.785123830674202	0.882270776692642	NA	NA	NA	9382.5	8825.8085106383	556.691489361701	0.829518591392557	0.929339470415041	0.526354584977272	0.86740903310479	no	0	0	26	47	243945	414813	9024.08219178082	128880741.937595	14281.8670307525	1.29481908532375e-12	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Enterobacteriales: f__Enterobacteriaceae: g__: s__	0	0	0.294929217613276	0.70935298192665	NA	NA	638657.530402767	1480.37907774599	NA	638662.111321649	1487.25045606944	NA	281682.920768274	1377.27167890929	NA	281687.501687156	1384.14305723274	NA	NB	NB	NB	NB
OTU_973	1.17334826427771	0.0692871298754534	0.0788439753755159	1.17334826427772	0.606974165852402	0.79589989959454	1.17335567766365	0.606951596892601	0.798182921940955	7.30769230769231	8.57446808510638	-1.26677577741408	0.602152101970704	0.833749064267129	0.313573971790029	0.787733325789553	no	4	8	22	39	190	403	8.12328767123288	88.3873668188737	10.8807382424583	4.45614269996633e-08	k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Chlorophyta: f__Trebouxiophyceae: g__: s__	NA	NA	NA	NA	NA	NA	944.275323946741	461.227512850638	463.227843354018	948.856242829038	468.098891174083	472.389681118612	NA	NA	NA	NA	NA	NA	NB	NB	NA	NA
OTU_15	1.08831158716022	8.85323585832261e-28	1.4730594117209e-27	1.08831158716022	0.749674919229688	0.877519421638771	NA	NA	NA	966.615384615385	1051.97872340426	-85.3633387888707	0.814083986139063	0.929339470415041	0.576358640201554	0.884194366979735	no	0	0	26	47	25132	49443	1021.57534246575	2188126.66438356	2141.91413342273	1.94287764897136e-12	k__Bacteria: p__Firmicutes: c__Bacilli: o__Lactobacillales: f__Aerococcaceae: g__Aerococcus: s__	7.52977616431753e-107	4.17560314566699e-106	0.425938458086363	0.758616839695353	NA	NA	98782.9126095196	1162.26402106091	NA	98787.4935284019	1169.13539938436	NA	59813.8586115069	1102.34278456544	NA	59818.4395303892	1109.21416288888	NA	NB	NB	NB	NB
OTU_292	0.774748537065215	6.54397505449495e-28	1.09805683117797e-27	0.774748537065501	0.200468214910172	0.402659188266357	NA	NA	NA	121.384615384615	94.0425531914894	27.342062193126	0.28793674713829	0.659994029473068	0.34479794858043	0.791552622742564	no	0	0	26	47	3156	4420	103.780821917808	8907.20129375951	85.8270452012202	1.66555349748421e-08	k__Bacteria: p__Proteobacteria: c__Betaproteobacteria: o__Burkholderiales: f__Comamonadaceae: g__Azohydromonas: s__	4.87897986102419e-07	9.01872034916593e-07	0.529600416932424	0.8364531494159	NA	NA	5392.00013893845	822.681305383623	NA	5396.58105782074	829.552683707068	NA	4688.56003804091	802.912418540105	NA	4693.1409569232	809.78379686355	NA	NB	NB	NB	NB
OTU_541	1.33130700653253	0.0217635156883742	0.0249085324063473	1.33130699088146	0.760359369071463	0.877519421638771	1.59646545186887	0.584651529388741	0.790514743962241	3.5	4.65957446808511	-1.15957446808511	0.71743197589103	0.893405856769962	0.364893723605099	0.79853256801457	no	18	37	8	10	91	219	4.24657534246575	262.799467275495	61.8850358422939	3.40430613777253e-17	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__RF32: f__: g__: s__	1	1	NA	NA	NA	NA	1439.62014526077	217.717332402439	219.418672136923	1444.20106414307	224.588710725884	228.580509901517	4.00000000041527	NA	NA	8.58091888271205	NA	NA	NB	NB	Poisson	Poisson
OTU_146	1.03180212526619	0.125489066314917	0.137275332211898	1.03180212014134	0.924132241447209	0.949451857007903	NA	NA	NA	141.5	146	-4.5	0.954060695065754	0.968738551912919	0.165039349870391	0.683696100545671	no	0	0	26	47	3679	6862	144.397260273973	138287.96499239	957.691058196039	2.258948061845e-16	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhizobiales: f__Methylocystaceae: g__: s__	7.52407923541112e-45	2.37397672427627e-44	0.1525313131883	0.590229864076465	NA	NA	25173.0371751966	857.558023156709	NA	25177.6180940789	864.429401480154	NA	6105.50100930943	756.956937579169	NA	6110.08192819173	763.828315902614	NA	NB	NB	NB	NB
OTU_498	51.2841051314145	1.18485747240018e-58	2.5500193427743e-58	51.2841051314142	1.81306368117013e-07	1.75019007256356e-05	51.2854706421424	1.81194077023622e-07	8.69731569713386e-06	0.653846153846154	33.531914893617	-32.8780687397709	0.11891372427116	0.659994029473068	0.00692554129982965	0.306118623647091	no	20	22	6	25	17	1576	21.8219178082192	13104.0650684932	600.500156936598	3.78279501189202e-18	k__Bacteria: p__Actinobacteria: c__Coriobacteriia: o__Coriobacteriales: f__Coriobacteriaceae: g__: s__	0.00652691545000746	0.00911775211718599	0.0360575598124948	0.3949070800683	0.0360563206551881	0.336167183759055	8309.51859659174	306.561639734454	308.561903429943	8314.09951547403	313.433018057899	317.723741194536	152.569872724618	136.332909660327	138.333122960777	157.150791606915	143.204287983772	147.494960725371	NB	NB	NB	NB
